experiment_id,length_bucket,sample_id,key_id,key_index,seed,geometry,nominal_fraction,ai_generated_fraction,detector_score,threshold,detected,n_tokens,n_scored_positions,timestamp
173,250,250_0,21f80958,2,20000,scattered,0.15,0.152,0.5170731707317073,0.5230769230769231,False,250,246,2026-08-15T17:46:43
174,250,250_0,21f80958,2,20000,scattered,0.2,0.2,0.5247967479674797,0.5230769230769231,True,250,246,2026-08-15T17:46:43
175,250,250_0,21f80958,2,20000,scattered,0.25,0.248,0.5353658536585366,0.5230769230769231,True,250,246,2026-08-15T17:46:43
176,250,250_0,21f80958,2,20000,scattered,0.3,0.3,0.5487804878048781,0.5230769230769231,True,250,246,2026-08-15T17:46:43
177,250,250_0,21f80958,2,20000,scattered,0.4,0.4,0.5727642276422764,0.5230769230769231,True,250,246,2026-08-15T17:46:43
178,250,250_0,21f80958,2,20000,scattered,0.5,0.5,0.5786008230452675,0.5230769230769231,True,250,243,2026-08-15T17:46:43
179,250,250_0,21f80958,2,20001,contiguous,0.05,0.048,0.5110655737704918,0.5230769230769231,False,250,244,2026-08-15T17:46:43
180,250,250_0,21f80958,2,20001,contiguous,0.1,0.1,0.5172131147540984,0.5230769230769231,False,250,244,2026-08-15T17:46:43
181,250,250_0,21f80958,2,20001,contiguous,0.15,0.152,0.5240816326530612,0.5230769230769231,True,250,245,2026-08-15T17:46:43
182,250,250_0,21f80958,2,20001,contiguous,0.2,0.2,0.5314285714285715,0.5230769230769231,True,250,245,2026-08-15T17:46:43
183,250,250_0,21f80958,2,20001,contiguous,0.25,0.248,0.5391836734693878,0.5230769230769231,True,250,245,2026-08-15T17:46:43
184,250,250_0,21f80958,2,20001,contiguous,0.3,0.3,0.5355102040816326,0.5230769230769231,True,250,245,2026-08-15T17:46:43
185,250,250_0,21f80958,2,20001,contiguous,0.4,0.4,0.5461224489795918,0.5230769230769231,True,250,245,2026-08-15T17:46:43
186,250,250_0,21f80958,2,20001,contiguous,0.5,0.5,0.5583673469387755,0.5230769230769231,True,250,245,2026-08-15T17:46:43
187,250,250_0,21f80958,2,20001,scattered,0.05,0.048,0.509795918367347,0.5230769230769231,False,250,245,2026-08-15T17:46:43
188,250,250_0,21f80958,2,20001,scattered,0.1,0.1,0.5155102040816326,0.5230769230769231,False,250,245,2026-08-15T17:46:43
189,250,250_0,21f80958,2,20001,scattered,0.15,0.152,0.5130081300813009,0.5230769230769231,False,250,246,2026-08-15T17:46:43
190,250,250_0,21f80958,2,20001,scattered,0.2,0.2,0.5166666666666667,0.5230769230769231,False,250,246,2026-08-15T17:46:43
191,250,250_0,21f80958,2,20001,scattered,0.25,0.248,0.5227642276422764,0.5230769230769231,False,250,246,2026-08-15T17:46:43
192,250,250_0,21f80958,2,20001,scattered,0.3,0.3,0.5353658536585366,0.5230769230769231,True,250,246,2026-08-15T17:46:43
193,250,250_0,21f80958,2,20001,scattered,0.4,0.4,0.5483739837398374,0.5230769230769231,True,250,246,2026-08-15T17:46:43
194,250,250_0,21f80958,2,20001,scattered,0.5,0.5,0.5601626016260163,0.5230769230769231,True,250,246,2026-08-15T17:46:43
195,250,250_0,21f80958,2,20002,contiguous,0.05,0.048,0.5171428571428571,0.5230769230769231,False,250,245,2026-08-15T17:46:43
196,250,250_0,21f80958,2,20002,contiguous,0.1,0.1,0.5216326530612245,0.5230769230769231,False,250,245,2026-08-15T17:46:43
