experiment_id,axis,condition,nominal_fraction,sample_id,work_id,seed,key_id,language,n_tokens,n_chars,ai_generated_tokens,ai_generated_fraction,retained_human_fraction,detector_score,threshold,detected,n_scored_positions,semantic_sim_vs_original,edit_distance_vs_original,timestamp
137,fraction_geometry,paragraph,0.75,1342_2,1342,14345,075c5cf8,en,256,1136,256,1.0,0.0,0.653469387755102,0.5278688524590164,True,245,0.9974553202780764,246,2026-08-15T16:28:55
138,fraction_geometry,paragraph,1.0,1342_2,1342,14345,075c5cf8,en,256,1136,256,1.0,0.0,0.653469387755102,0.5278688524590164,True,245,0.9974553202780764,246,2026-08-15T16:28:55
139,edit_mode,spelling,0.01953125,1342_2,1342,14345,075c5cf8,en,256,1217,5,0.01953125,0.98046875,0.49482071713147413,0.5278688524590164,False,251,0.9999326150908097,5,2026-08-15T16:28:55
140,edit_mode,grammar,0.0390625,1342_2,1342,14345,075c5cf8,en,256,1232,10,0.0390625,0.9609375,0.49243027888446217,0.5278688524590164,False,251,0.9995433549038597,10,2026-08-15T16:28:55
141,edit_mode,punctuation,0.01953125,1342_2,1342,14345,075c5cf8,en,256,1217,5,0.01953125,0.98046875,0.49482071713147413,0.5278688524590164,False,251,0.9999326150908097,5,2026-08-15T16:28:55
142,edit_mode,light_copyedit,0.078125,1342_2,1342,14345,075c5cf8,en,256,1238,20,0.078125,0.921875,0.4956175298804781,0.5278688524590164,False,251,0.9998561551689822,20,2026-08-15T16:28:55
143,edit_mode,sentence_rewrite,0.30859375,1342_2,1342,14345,075c5cf8,en,256,1170,79,0.30859375,0.69140625,0.5446215139442231,0.5278688524590164,True,251,0.9996907855519314,77,2026-08-15T16:28:55
144,edit_mode,paragraph_rewrite,1.0,1342_2,1342,14345,075c5cf8,en,256,1136,256,1.0,0.0,0.653469387755102,0.5278688524590164,True,245,0.9974553202780764,246,2026-08-15T16:28:55
145,edit_mode,added_paragraph,0.16339869281045752,1342_2,1342,14345,075c5cf8,en,306,1426,50,0.16339869281045752,0.8366013071895425,0.5203333333333333,0.5278688524590164,False,300,0.9999740395133565,50,2026-08-15T16:28:55
146,edit_mode,ai_intro_conclusion,0.189873417721519,1342_2,1342,14345,075c5cf8,en,316,1442,60,0.189873417721519,0.810126582278481,0.5249190938511327,0.5278688524590164,False,309,0.9994335081868876,60,2026-08-15T16:28:55
147,baseline,human,0.0,1342_3,1342,15345,075c5cf8,en,256,1163,0,0.0,1.0,0.4976190476190476,0.5278688524590164,False,252,1.0,0,2026-08-15T16:28:55
148,fraction_geometry,contiguous,0.02,1342_3,1342,15345,075c5cf8,en,256,1160,5,0.01953125,0.98046875,0.5003968253968254,0.5278688524590164,False,252,0.9999599260392126,5,2026-08-15T16:28:55
149,fraction_geometry,contiguous,0.05,1342_3,1342,15345,075c5cf8,en,256,1146,13,0.05078125,0.94921875,0.5011904761904762,0.5278688524590164,False,252,0.9999032075688656,13,2026-08-15T16:28:55
150,fraction_geometry,contiguous,0.1,1342_3,1342,15345,075c5cf8,en,256,1146,26,0.1015625,0.8984375,0.5138888888888888,0.5278688524590164,False,252,0.9995811993248553,26,2026-08-15T16:28:55
151,fraction_geometry,contiguous,0.15,1342_3,1342,15345,075c5cf8,en,256,1156,38,0.1484375,0.8515625,0.5210317460317461,0.5278688524590164,False,252,0.9997231967547442,38,2026-08-15T16:28:55
152,fraction_geometry,contiguous,0.2,1342_3,1342,15345,075c5cf8,en,256,1149,51,0.19921875,0.80078125,0.5317460317460317,0.5278688524590164,True,252,0.999650076365855,50,2026-08-15T16:28:55
153,fraction_geometry,contiguous,0.25,1342_3,1342,15345,075c5cf8,en,256,1145,64,0.25,0.75,0.5412698412698412,0.5278688524590164,True,252,0.9996088979223091,63,2026-08-15T16:28:55
154,fraction_geometry,contiguous,0.3,1342_3,1342,15345,075c5cf8,en,256,1145,77,0.30078125,0.69921875,0.5531746031746032,0.5278688524590164,True,252,0.999482400855869,75,2026-08-15T16:28:55
155,fraction_geometry,contiguous,0.5,1342_3,1342,15345,075c5cf8,en,256,1156,128,0.5,0.5,0.5884,0.5278688524590164,True,250,0.999005691481212,126,2026-08-15T16:28:55
156,fraction_geometry,contiguous,0.75,1342_3,1342,15345,075c5cf8,en,256,1127,192,0.75,0.25,0.6410358565737052,0.5278688524590164,True,251,0.9987246312394584,185,2026-08-15T16:28:55
157,fraction_geometry,contiguous,1.0,1342_3,1342,15345,075c5cf8,en,256,1136,256,1.0,0.0,0.6784860557768925,0.5278688524590164,True,251,0.9977341913908028,246,2026-08-15T16:28:55
158,fraction_geometry,scattered,0.02,1342_3,1342,15345,075c5cf8,en,256,1164,5,0.01953125,0.98046875,0.49404761904761907,0.5278688524590164,False,252,0.9999534735168973,5,2026-08-15T16:28:55
159,fraction_geometry,scattered,0.05,1342_3,1342,15345,075c5cf8,en,256,1168,13,0.05078125,0.94921875,0.49126984126984125,0.5278688524590164,False,252,0.9998829008585903,13,2026-08-15T16:28:55
160,fraction_geometry,scattered,0.1,1342_3,1342,15345,075c5cf8,en,256,1176,26,0.1015625,0.8984375,0.49722222222222223,0.5278688524590164,False,252,0.9998165058872013,26,2026-08-15T16:28:55
161,fraction_geometry,scattered,0.15,1342_3,1342,15345,075c5cf8,en,256,1177,38,0.1484375,0.8515625,0.5075396825396825,0.5278688524590164,False,252,0.9997620043484458,37,2026-08-15T16:28:55
162,fraction_geometry,scattered,0.2,1342_3,1342,15345,075c5cf8,en,256,1163,51,0.19921875,0.80078125,0.5194444444444445,0.5278688524590164,False,252,0.9997043771246522,50,2026-08-15T16:28:55
163,fraction_geometry,scattered,0.25,1342_3,1342,15345,075c5cf8,en,256,1173,64,0.25,0.75,0.5317460317460317,0.5278688524590164,True,252,0.9997074859880023,63,2026-08-15T16:28:55
164,fraction_geometry,scattered,0.3,1342_3,1342,15345,075c5cf8,en,256,1143,77,0.30078125,0.69921875,0.5313492063492063,0.5278688524590164,True,252,0.9995681295610296,76,2026-08-15T16:28:55
165,fraction_geometry,scattered,0.5,1342_3,1342,15345,075c5cf8,en,256,1150,128,0.5,0.5,0.5678571428571428,0.5278688524590164,True,252,0.9991823604724935,125,2026-08-15T16:28:55
166,fraction_geometry,scattered,0.75,1342_3,1342,15345,075c5cf8,en,256,1166,192,0.75,0.25,0.6196,0.5278688524590164,True,250,0.9982646886719116,187,2026-08-15T16:28:55
167,fraction_geometry,scattered,1.0,1342_3,1342,15345,075c5cf8,en,256,1138,255,0.99609375,0.00390625,0.6796812749003984,0.5278688524590164,True,251,0.9977457122957429,246,2026-08-15T16:28:55
168,fraction_geometry,sentence,0.02,1342_3,1342,15345,075c5cf8,en,256,1167,50,0.1953125,0.8046875,0.5238095238095238,0.5278688524590164,False,252,0.9998005024913565,47,2026-08-15T16:28:55
169,fraction_geometry,sentence,0.05,1342_3,1342,15345,075c5cf8,en,256,1167,50,0.1953125,0.8046875,0.5238095238095238,0.5278688524590164,False,252,0.9998005024913565,47,2026-08-15T16:28:55
170,fraction_geometry,sentence,0.1,1342_3,1342,15345,075c5cf8,en,256,1167,50,0.1953125,0.8046875,0.5238095238095238,0.5278688524590164,False,252,0.9998005024913565,47,2026-08-15T16:28:55
171,fraction_geometry,sentence,0.15,1342_3,1342,15345,075c5cf8,en,256,1167,50,0.1953125,0.8046875,0.5238095238095238,0.5278688524590164,False,252,0.9998005024913565,47,2026-08-15T16:28:55
172,fraction_geometry,sentence,0.2,1342_3,1342,15345,075c5cf8,en,256,1174,60,0.234375,0.765625,0.5353174603174603,0.5278688524590164,True,252,0.999691907505534,57,2026-08-15T16:28:55
173,fraction_geometry,sentence,0.25,1342_3,1342,15345,075c5cf8,en,256,1160,101,0.39453125,0.60546875,0.5623015873015873,0.5278688524590164,True,252,0.9992352777708345,97,2026-08-15T16:28:55
174,fraction_geometry,sentence,0.3,1342_3,1342,15345,075c5cf8,en,256,1160,101,0.39453125,0.60546875,0.5623015873015873,0.5278688524590164,True,252,0.9992352777708345,97,2026-08-15T16:28:55
175,fraction_geometry,sentence,0.5,1342_3,1342,15345,075c5cf8,en,256,1197,147,0.57421875,0.42578125,0.5984,0.5278688524590164,True,250,0.9982466685237259,142,2026-08-15T16:28:55
176,fraction_geometry,sentence,0.75,1342_3,1342,15345,075c5cf8,en,256,1136,220,0.859375,0.140625,0.6525896414342629,0.5278688524590164,True,251,0.9980453960114494,210,2026-08-15T16:28:55
177,fraction_geometry,sentence,1.0,1342_3,1342,15345,075c5cf8,en,256,1136,256,1.0,0.0,0.6784860557768925,0.5278688524590164,True,251,0.9977341913908028,246,2026-08-15T16:28:55
178,fraction_geometry,paragraph,0.02,1342_3,1342,15345,075c5cf8,en,256,1136,256,1.0,0.0,0.6784860557768925,0.5278688524590164,True,251,0.9977341913908028,246,2026-08-15T16:28:55
179,fraction_geometry,paragraph,0.05,1342_3,1342,15345,075c5cf8,en,256,1136,256,1.0,0.0,0.6784860557768925,0.5278688524590164,True,251,0.9977341913908028,246,2026-08-15T16:28:55
180,fraction_geometry,paragraph,0.1,1342_3,1342,15345,075c5cf8,en,256,1136,256,1.0,0.0,0.6784860557768925,0.5278688524590164,True,251,0.9977341913908028,246,2026-08-15T16:28:55
181,fraction_geometry,paragraph,0.15,1342_3,1342,15345,075c5cf8,en,256,1136,256,1.0,0.0,0.6784860557768925,0.5278688524590164,True,251,0.9977341913908028,246,2026-08-15T16:28:55
182,fraction_geometry,paragraph,0.2,1342_3,1342,15345,075c5cf8,en,256,1136,256,1.0,0.0,0.6784860557768925,0.5278688524590164,True,251,0.9977341913908028,246,2026-08-15T16:28:55
183,fraction_geometry,paragraph,0.25,1342_3,1342,15345,075c5cf8,en,256,1136,256,1.0,0.0,0.6784860557768925,0.5278688524590164,True,251,0.9977341913908028,246,2026-08-15T16:28:55
184,fraction_geometry,paragraph,0.3,1342_3,1342,15345,075c5cf8,en,256,1136,256,1.0,0.0,0.6784860557768925,0.5278688524590164,True,251,0.9977341913908028,246,2026-08-15T16:28:55
185,fraction_geometry,paragraph,0.5,1342_3,1342,15345,075c5cf8,en,256,1136,256,1.0,0.0,0.6784860557768925,0.5278688524590164,True,251,0.9977341913908028,246,2026-08-15T16:28:55
186,fraction_geometry,paragraph,0.75,1342_3,1342,15345,075c5cf8,en,256,1136,256,1.0,0.0,0.6784860557768925,0.5278688524590164,True,251,0.9977341913908028,246,2026-08-15T16:28:55
187,fraction_geometry,paragraph,1.0,1342_3,1342,15345,075c5cf8,en,256,1136,256,1.0,0.0,0.6784860557768925,0.5278688524590164,True,251,0.9977341913908028,246,2026-08-15T16:28:55
188,edit_mode,spelling,0.01953125,1342_3,1342,15345,075c5cf8,en,256,1164,5,0.01953125,0.98046875,0.49404761904761907,0.5278688524590164,False,252,0.9999534735168973,5,2026-08-15T16:28:55
189,edit_mode,grammar,0.0390625,1342_3,1342,15345,075c5cf8,en,256,1169,10,0.0390625,0.9609375,0.4984126984126984,0.5278688524590164,False,252,0.9998747597057999,9,2026-08-15T16:28:55
190,edit_mode,punctuation,0.01953125,1342_3,1342,15345,075c5cf8,en,256,1164,5,0.01953125,0.98046875,0.49404761904761907,0.5278688524590164,False,252,0.9999534735168973,5,2026-08-15T16:28:55
191,edit_mode,light_copyedit,0.078125,1342_3,1342,15345,075c5cf8,en,256,1177,20,0.078125,0.921875,0.4932539682539683,0.5278688524590164,False,252,0.9997827024316903,19,2026-08-15T16:28:55
192,edit_mode,sentence_rewrite,0.05859375,1342_3,1342,15345,075c5cf8,en,256,1140,15,0.05859375,0.94140625,0.501984126984127,0.5278688524590164,False,252,0.9999737744430995,15,2026-08-15T16:28:55
193,edit_mode,paragraph_rewrite,1.0,1342_3,1342,15345,075c5cf8,en,256,1136,256,1.0,0.0,0.6784860557768925,0.5278688524590164,True,251,0.9977341913908028,246,2026-08-15T16:28:55
194,edit_mode,added_paragraph,0.16339869281045752,1342_3,1342,15345,075c5cf8,en,306,1375,50,0.16339869281045752,0.8366013071895425,0.5205298013245033,0.5278688524590164,False,302,0.9999506106463008,50,2026-08-15T16:28:55
195,edit_mode,ai_intro_conclusion,0.189873417721519,1342_3,1342,15345,075c5cf8,en,316,1420,60,0.189873417721519,0.810126582278481,0.5269230769230769,0.5278688524590164,False,312,0.9999446886052689,60,2026-08-15T16:28:55
196,baseline,human,0.0,1661_0,1661,16345,075c5cf8,en,256,1029,0,0.0,1.0,0.5027777777777778,0.5278688524590164,False,252,1.0,0,2026-08-15T16:28:55
197,fraction_geometry,contiguous,0.02,1661_0,1661,16345,075c5cf8,en,256,1017,5,0.01953125,0.98046875,0.5027777777777778,0.5278688524590164,False,252,0.9999741173837345,5,2026-08-15T16:28:55
198,fraction_geometry,contiguous,0.05,1661_0,1661,16345,075c5cf8,en,256,1018,13,0.05078125,0.94921875,0.5059523809523809,0.5278688524590164,False,252,0.9999363394464451,13,2026-08-15T16:28:55
199,fraction_geometry,contiguous,0.1,1661_0,1661,16345,075c5cf8,en,256,1020,26,0.1015625,0.8984375,0.5123015873015873,0.5278688524590164,False,252,0.9996661474837953,26,2026-08-15T16:28:55
200,fraction_geometry,contiguous,0.15,1661_0,1661,16345,075c5cf8,en,256,1017,38,0.1484375,0.8515625,0.5123015873015873,0.5278688524590164,False,252,0.999673649531594,38,2026-08-15T16:28:55
201,fraction_geometry,contiguous,0.2,1661_0,1661,16345,075c5cf8,en,256,1006,51,0.19921875,0.80078125,0.5222222222222223,0.5278688524590164,False,252,0.9994449094277902,51,2026-08-15T16:28:55
202,fraction_geometry,contiguous,0.25,1661_0,1661,16345,075c5cf8,en,256,1007,64,0.25,0.75,0.5270916334661354,0.5278688524590164,False,251,0.9991446824836904,64,2026-08-15T16:28:55
203,fraction_geometry,contiguous,0.3,1661_0,1661,16345,075c5cf8,en,256,1001,77,0.30078125,0.69921875,0.5386454183266932,0.5278688524590164,True,251,0.9990723745288766,77,2026-08-15T16:28:55
204,fraction_geometry,contiguous,0.5,1661_0,1661,16345,075c5cf8,en,256,926,128,0.5,0.5,0.562655601659751,0.5278688524590164,True,241,0.9984479755294328,128,2026-08-15T16:28:55
205,fraction_geometry,contiguous,0.75,1661_0,1661,16345,075c5cf8,en,256,970,192,0.75,0.25,0.5725888324873096,0.5278688524590164,True,197,0.9952809305490222,189,2026-08-15T16:28:55
206,fraction_geometry,contiguous,1.0,1661_0,1661,16345,075c5cf8,en,256,994,256,1.0,0.0,0.6379310344827587,0.5278688524590164,True,174,0.9882809871258791,251,2026-08-15T16:28:55
207,fraction_geometry,scattered,0.02,1661_0,1661,16345,075c5cf8,en,256,1040,5,0.01953125,0.98046875,0.4984126984126984,0.5278688524590164,False,252,0.9999477387589666,5,2026-08-15T16:28:55
208,fraction_geometry,scattered,0.05,1661_0,1661,16345,075c5cf8,en,256,1038,13,0.05078125,0.94921875,0.501984126984127,0.5278688524590164,False,252,0.9998971488086196,13,2026-08-15T16:28:55
209,fraction_geometry,scattered,0.1,1661_0,1661,16345,075c5cf8,en,256,1033,26,0.1015625,0.8984375,0.5091269841269841,0.5278688524590164,False,252,0.9999054603525863,26,2026-08-15T16:28:55
210,fraction_geometry,scattered,0.15,1661_0,1661,16345,075c5cf8,en,256,1030,38,0.1484375,0.8515625,0.5107142857142857,0.5278688524590164,False,252,0.9998638552092672,38,2026-08-15T16:28:55
211,fraction_geometry,scattered,0.2,1661_0,1661,16345,075c5cf8,en,256,1030,51,0.19921875,0.80078125,0.5161290322580645,0.5278688524590164,False,248,0.9998280335255689,51,2026-08-15T16:28:55
212,fraction_geometry,scattered,0.25,1661_0,1661,16345,075c5cf8,en,256,1043,64,0.25,0.75,0.522633744855967,0.5278688524590164,False,243,0.9995413528708652,64,2026-08-15T16:28:55
213,fraction_geometry,scattered,0.3,1661_0,1661,16345,075c5cf8,en,256,1033,77,0.30078125,0.69921875,0.5159663865546219,0.5278688524590164,False,238,0.9996998850383457,77,2026-08-15T16:28:55
214,fraction_geometry,scattered,0.5,1661_0,1661,16345,075c5cf8,en,256,1036,128,0.5,0.5,0.5617117117117117,0.5278688524590164,True,222,0.9982808160412944,127,2026-08-15T16:28:55
215,fraction_geometry,scattered,0.75,1661_0,1661,16345,075c5cf8,en,256,1011,192,0.75,0.25,0.591044776119403,0.5278688524590164,True,201,0.9942527117032212,189,2026-08-15T16:28:55
216,fraction_geometry,scattered,1.0,1661_0,1661,16345,075c5cf8,en,256,998,255,0.99609375,0.00390625,0.6376404494382022,0.5278688524590164,True,178,0.989193615707898,251,2026-08-15T16:28:55
217,fraction_geometry,sentence,0.02,1661_0,1661,16345,075c5cf8,en,256,1042,46,0.1796875,0.8203125,0.540079365079365,0.5278688524590164,True,252,0.9994695877811403,45,2026-08-15T16:28:55
218,fraction_geometry,sentence,0.05,1661_0,1661,16345,075c5cf8,en,256,1042,46,0.1796875,0.8203125,0.540079365079365,0.5278688524590164,True,252,0.9994695877811403,45,2026-08-15T16:28:55
219,fraction_geometry,sentence,0.1,1661_0,1661,16345,075c5cf8,en,256,1042,46,0.1796875,0.8203125,0.540079365079365,0.5278688524590164,True,252,0.9994695877811403,45,2026-08-15T16:28:55
220,fraction_geometry,sentence,0.15,1661_0,1661,16345,075c5cf8,en,256,1042,46,0.1796875,0.8203125,0.540079365079365,0.5278688524590164,True,252,0.9994695877811403,45,2026-08-15T16:28:55
221,fraction_geometry,sentence,0.2,1661_0,1661,16345,075c5cf8,en,256,1038,82,0.3203125,0.6796875,0.5575396825396826,0.5278688524590164,True,252,0.9987925412010503,80,2026-08-15T16:28:55
222,fraction_geometry,sentence,0.25,1661_0,1661,16345,075c5cf8,en,256,1038,82,0.3203125,0.6796875,0.5575396825396826,0.5278688524590164,True,252,0.9987925412010503,80,2026-08-15T16:28:55
223,fraction_geometry,sentence,0.3,1661_0,1661,16345,075c5cf8,en,256,1038,82,0.3203125,0.6796875,0.5575396825396826,0.5278688524590164,True,252,0.9987925412010503,80,2026-08-15T16:28:55
224,fraction_geometry,sentence,0.5,1661_0,1661,16345,075c5cf8,en,256,994,134,0.5234375,0.4765625,0.5872,0.5278688524590164,True,250,0.9974193262306638,132,2026-08-15T16:28:55
225,fraction_geometry,sentence,0.75,1661_0,1661,16345,075c5cf8,en,256,960,207,0.80859375,0.19140625,0.6137440758293838,0.5278688524590164,True,211,0.9952235793784,202,2026-08-15T16:28:55
226,fraction_geometry,sentence,1.0,1661_0,1661,16345,075c5cf8,en,256,994,256,1.0,0.0,0.6379310344827587,0.5278688524590164,True,174,0.9882809871258791,251,2026-08-15T16:28:55
227,fraction_geometry,paragraph,0.02,1661_0,1661,16345,075c5cf8,en,256,994,256,1.0,0.0,0.6379310344827587,0.5278688524590164,True,174,0.9882809871258791,251,2026-08-15T16:28:55
228,fraction_geometry,paragraph,0.05,1661_0,1661,16345,075c5cf8,en,256,994,256,1.0,0.0,0.6379310344827587,0.5278688524590164,True,174,0.9882809871258791,251,2026-08-15T16:28:55
229,fraction_geometry,paragraph,0.1,1661_0,1661,16345,075c5cf8,en,256,994,256,1.0,0.0,0.6379310344827587,0.5278688524590164,True,174,0.9882809871258791,251,2026-08-15T16:28:55
230,fraction_geometry,paragraph,0.15,1661_0,1661,16345,075c5cf8,en,256,994,256,1.0,0.0,0.6379310344827587,0.5278688524590164,True,174,0.9882809871258791,251,2026-08-15T16:28:55
231,fraction_geometry,paragraph,0.2,1661_0,1661,16345,075c5cf8,en,256,994,256,1.0,0.0,0.6379310344827587,0.5278688524590164,True,174,0.9882809871258791,251,2026-08-15T16:28:55
232,fraction_geometry,paragraph,0.25,1661_0,1661,16345,075c5cf8,en,256,994,256,1.0,0.0,0.6379310344827587,0.5278688524590164,True,174,0.9882809871258791,251,2026-08-15T16:28:55
233,fraction_geometry,paragraph,0.3,1661_0,1661,16345,075c5cf8,en,256,994,256,1.0,0.0,0.6379310344827587,0.5278688524590164,True,174,0.9882809871258791,251,2026-08-15T16:28:55
234,fraction_geometry,paragraph,0.5,1661_0,1661,16345,075c5cf8,en,256,994,256,1.0,0.0,0.6379310344827587,0.5278688524590164,True,174,0.9882809871258791,251,2026-08-15T16:28:55
235,fraction_geometry,paragraph,0.75,1661_0,1661,16345,075c5cf8,en,256,994,256,1.0,0.0,0.6379310344827587,0.5278688524590164,True,174,0.9882809871258791,251,2026-08-15T16:28:55
236,fraction_geometry,paragraph,1.0,1661_0,1661,16345,075c5cf8,en,256,994,256,1.0,0.0,0.6379310344827587,0.5278688524590164,True,174,0.9882809871258791,251,2026-08-15T16:28:55
237,edit_mode,spelling,0.01953125,1661_0,1661,16345,075c5cf8,en,256,1040,5,0.01953125,0.98046875,0.4984126984126984,0.5278688524590164,False,252,0.9999477387589666,5,2026-08-15T16:28:55
238,edit_mode,grammar,0.0390625,1661_0,1661,16345,075c5cf8,en,256,1029,10,0.0390625,0.9609375,0.4976190476190476,0.5278688524590164,False,252,0.9999001650856274,10,2026-08-15T16:28:55
239,edit_mode,punctuation,0.01953125,1661_0,1661,16345,075c5cf8,en,256,1040,5,0.01953125,0.98046875,0.4984126984126984,0.5278688524590164,False,252,0.9999477387589666,5,2026-08-15T16:28:55
240,edit_mode,light_copyedit,0.078125,1661_0,1661,16345,075c5cf8,en,256,1032,20,0.078125,0.921875,0.501984126984127,0.5278688524590164,False,252,0.999916917611355,20,2026-08-15T16:28:55
241,edit_mode,sentence_rewrite,0.09375,1661_0,1661,16345,075c5cf8,en,256,993,24,0.09375,0.90625,0.5036885245901639,0.5278688524590164,False,244,0.9998891847530923,22,2026-08-15T16:28:55
242,edit_mode,paragraph_rewrite,1.0,1661_0,1661,16345,075c5cf8,en,256,994,256,1.0,0.0,0.6379310344827587,0.5278688524590164,True,174,0.9882809871258791,251,2026-08-15T16:28:55
243,edit_mode,added_paragraph,0.16339869281045752,1661_0,1661,16345,075c5cf8,en,306,1219,50,0.16339869281045752,0.8366013071895425,0.5264900662251656,0.5278688524590164,False,302,0.9999533511326185,50,2026-08-15T16:28:55
244,edit_mode,ai_intro_conclusion,0.189873417721519,1661_0,1661,16345,075c5cf8,en,316,1261,60,0.189873417721519,0.810126582278481,0.532051282051282,0.5278688524590164,True,312,0.9998579257333758,60,2026-08-15T16:28:55
